"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29"
"In love with this attire❤️

#nepaliattire #fyp","Kabita Narzary","itscoby__","https://www.instagram.com/p/DXGaMZgktFn/","2","","94","2026-04-14T05:21:05.000Z",,"nepaliattire","fyp",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🦚

#autumnishere #nepaliattire #moderntouch #explore #fyp","Anu❤️","anujaadhikari7","https://www.instagram.com/p/DXBR601AI6R/","4","","88","2026-04-12T05:32:35.000Z",,"autumnishere","nepaliattire","moderntouch","explore","fyp",,,,,,,,,,,,,,,,,,,,,,,,,
"Nepali attire, timeless grace

#NepaliDress #NepaliAttire #Tradition #Culture #Nepal DhakaSaree DauraSuruwal EthnicWear ProudNepali NepaliFashion","Gitz","gitz79934","https://www.instagram.com/p/DW_gCbcD57M/","3","","25","2026-04-11T12:57:28.000Z",,"NepaliDress","NepaliAttire","Tradition","Culture","Nepal",,,,,,,,,,,,,,,,,,,,,,,,,
"❤️✨
.
.
.
.
#mirik #miriklake #darjeeling #nepaliattire #travel","Plabana Gohain","gohainplabana","https://www.instagram.com/p/DW1VDJGj6jL/","6","","75","2026-04-07T14:09:03.000Z",,"mirik","miriklake","darjeeling","nepaliattire","travel",,,,,,,,,,,,,,,,,,,,,,,,,
"And she couldn't choose one…🌻

#nepaliattire #miriklake #tinchuleypeak #fypagee","M I N J U M A 🌹","b_minjuma","https://www.instagram.com/p/DW1CJzRCRHe/","18","","-1","2026-04-07T11:23:56.000Z",,"nepaliattire","miriklake","tinchuleypeak","fypagee",,,,,,,,,,,,,,,,,,,,,,,,,,
"In my fav attire🫶🏻✨
#instagram #nepaliattire #instapost","Bandanaa Pokhrel 🇳🇵","bandanachetriii","https://www.instagram.com/p/DWyy-yTmQPy/","41","","-1","2026-04-06T14:32:52.000Z",,"instagram","nepaliattire","instapost",,,,,,,,,,,,,,,,,,,,,,,,,,,
"","Bandanaa Pokhrel 🇳🇵","bandanachetriii","https://www.instagram.com/p/DWyy6TRDTGw/","0","",,"2026-04-06T14:32:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"❤️‍🩹

#nepaliattire #fyp #instagood #trending#instalove","Khushi Pogag","khu_shi_pogag","https://www.instagram.com/p/DWyll21EhKx/","25","","160","2026-04-06T12:35:52.000Z",,"nepaliattire","fyp","instagood","trending","instalove",,,,,,,,,,,,,,,,,,,,,,,,,
"","Khushi Pogag","khu_shi_pogag","https://www.instagram.com/p/DWylZvuEloy/","0","",,"2026-04-06T12:35:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pleats, grace, and Nepali vibes. 💫
.
..
…
….
#NepaliSaree #NepaliAttire #Nepal #fypviralinstagram #CulturalAppreciation","","_.prantikaa.paul._","https://www.instagram.com/p/DWwF_d5FK_6/","0","","205","2026-04-05T13:21:16.000Z",,"NepaliSaree","NepaliAttire","Nepal","fypviralinstagram","CulturalAppreciation",,,,,,,,,,,,,,,,,,,,,,,,,
"","","_.prantikaa.paul._","https://www.instagram.com/p/DWwE7p_DNIf/","0","",,"2026-04-05T13:21:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🌸💕

#nepaliattire #traditional #trending #fyp #explore","Prachehehe","prachi_g.27","https://www.instagram.com/p/DWeW1zJCQLl/","34","","195","2026-03-29T16:02:10.000Z",,"nepaliattire","traditional","trending","fyp","explore",,,,,,,,,,,,,,,,,,,,,,,,,
"Draped In Nepali Attire..!🤌
.
.
.
.
.
.
.
#mountain #nature #nepaliattire #goodvibes #solo","🍁তি তি র🍁","titir_bhowmik_111","https://www.instagram.com/p/DWbmwApk8Bv/","6","","30","2026-03-28T14:23:28.000Z",,"mountain","nature","nepaliattire","goodvibes","solo",,,,,,,,,,,,,,,,,,,,,,,,,
"Ramri nai xu phool vhanda🙈❤️

#nepaligirl🇳🇵
#nepaliattire #postviral #explorepage✨","Prena Biswakarma","your_prenaaa","https://www.instagram.com/p/DWO7UNnGaOS/","17","","161","2026-03-23T16:13:03.000Z",,"nepaligirl🇳🇵","nepaliattire","postviral","explorepage✨",,,,,,,,,,,,,,,,,,,,,,,,,,
"😌❤️‍🩹
.

.

.

.

#new #nepaliattire #explorepage","চুম♡","_.muskan._boro._","https://www.instagram.com/p/DWOkk3Pie_X/","0","","-1","2026-03-23T12:54:20.000Z",,"new","nepaliattire","explorepage",,,,,,,,,,,,,,,,,,,,,,,,,,,
"💙

#traditional #nepaliattire #fyp #instalike","Manali Dutta__🦋","__mana_li.__","https://www.instagram.com/p/DWJ0d0tj6a6/","49","","216","2026-03-21T16:36:59.000Z",,"traditional","nepaliattire","fyp","instalike",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sharp Aura 😎

📸 श्रीमती @nishaa_khadkaa 

#sharp #boldlooks #nepaliattire","𝕾_𝖆_𝖌_𝖆_𝖗  🌊 𝕮_𝖍_𝖊_𝖙_𝖗_ 𝔂","sagarneupane_official","https://www.instagram.com/p/DWJIJz9EfcS/","6","","77","2026-03-21T10:09:46.000Z",,"sharp","boldlooks","nepaliattire",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Birthday cake photo!! 🎉 
For my birthday which was on april 23rd lol 

#birthday #18thbirthday","Emerson","emersontheanimator","https://www.instagram.com/p/DXox5pfEeRi/","0","","0","2026-04-27T13:42:25.000Z",,"birthday","18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eighteenth Birthday Bouquet🤍🎉

DM to order💌 

#bouquet #18thbirthday #_bespokecreations","","_bespokecreations","https://www.instagram.com/p/DXowEk-CLcd/","1","","2","2026-04-27T13:28:30.000Z",,"bouquet","18thbirthday","_bespokecreations",,,,,,,,,,,,,,,,,,,,,,,,,,,
"✨ Turning 18 is a monumental moment—let's celebrate it in style! 🎉

The Beistle 18th Cascade Centerpiece is the perfect addition to your birthday bash. With its vibrant colors and sparkling design, it not only catches the eye but also captures the joy of this special age! Whether it's a grand party or an intimate gathering, elevate your festivities and create unforgettable memories. 🌟

Don’t let this centerpiece be the one that got away—snatch it up before it disappears! 😉 

#18thBirthday #PartySupplies #CelebrateInStyle #BirthdayBash #BirthdayDecor #EventPlanning #PartyInspiration #FestiveVibes #CenterpieceIdeas #MemorableMoments #bargainsdelivered","Bargains Delivered","bargainsdelivered","https://www.instagram.com/p/DXovorTEl2p/","0","","0","2026-04-27T13:22:42.000Z",,"18thBirthday","PartySupplies","CelebrateInStyle","BirthdayBash","BirthdayDecor","EventPlanning","PartyInspiration","FestiveVibes","CenterpieceIdeas","MemorableMoments","bargainsdelivered",,,,,,,,,,,,,,,,,,,
"Turning 18, but make it unforgettable ✨🌸
From the blush draping to the gold accents and florals, every detail was designed to celebrate this milestone in style.

Because moments like this deserve more than just a party; they deserve an experience.

Planning your next event? Let’s bring your vision to life 💫
#EventDesign #EventPlanner #18thBirthday #LuxuryEvents #bayarea","Shiraz","shiraz.events","https://www.instagram.com/p/DXouN2TDr1M/","0","","4","2026-04-27T13:10:14.000Z",,"EventDesign","EventPlanner","18thBirthday","LuxuryEvents","bayarea",,,,,,,,,,,,,,,,,,,,,,,,,
"Filha, chegou a hora de receber a vida adulta de braços abertos e com um sorriso no rosto. Hoje você completa 18 anos e sei que há muito tempo faz planos para esta fase linda da vida.

Você sabe quais sãos os seus sonhos e como fará para alcançá-los sem deixar de lado seu caráter e jeito de ser. Eu acredito em você e sei que não vai demorar para ter tudo que sempre quis.

Enquanto o futuro não chega, viva o hoje como se não houvesse amanhã. Amo você, filha! Parabéns!
 
#felizaniversariofilhaamada❤️
#18anoschegou🎂🎉🙌#18thbirthday#18anosfilha❤️🥰😍","Geane Alves","ge_anne_","https://www.instagram.com/p/DXouIOBEYs_/","0","","14","2026-04-27T13:09:27.000Z",,"felizaniversariofilhaamada❤️","18anoschegou🎂🎉🙌","18thbirthday","18anosfilha❤️🥰😍",,,,,,,,,,,,,,,,,,,,,,,,,,
"Take your twins to work day!!!

Thank you to @mykindasaturdaynighttour for letting us crash your party. 

#tour #liveevent #ohio #lukecombs #18thbirthday","Sarah","sarahjoyjoy","https://www.instagram.com/p/DXouCZflqo0/","0","","17","2026-04-27T13:08:40.000Z",,"tour","liveevent","ohio","lukecombs","18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,
"Candy bar 18 años 🖤💛
#candybar #18thbirthday #tematicacumpleaños #felizcumpleaños","✨Thiago Decoraciones✨","thiago.deco.scl","https://www.instagram.com/p/DXos-u4FU8c/","0","","1","2026-04-27T12:59:25.000Z",,"candybar","18thbirthday","tematicacumpleaños","felizcumpleaños",,,,,,,,,,,,,,,,,,,,,,,,,,
"🤎🎀.....
.
.
#instagram #instalike #phtography📷 
 @instagram #18thbirthday","BHARTI🎀","_._bhartiiiii_._","https://www.instagram.com/p/DXord57lAHH/","15","","29","2026-04-27T12:46:12.000Z",,"instagram","instalike","phtography📷","18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,,
"Upto 100 guests
Party in style .#essexevents #marqueehire #partyplanner #dancefloorhire #18thbirthday","Essex Events Ltd","essex_events_ltd","https://www.instagram.com/p/DXorTbWjFXe/","0","","0","2026-04-27T12:44:46.000Z",,"essexevents","marqueehire","partyplanner","dancefloorhire","18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,
"#18thbirthday #photography #shootof Zaw Lin Htet @ Sharm 

#photographer – @aungaung.nk 
#retouch – @prabhu_mc","MC EventManagement&Advertising","mceventmanagement_mce","https://www.instagram.com/p/DXorIp2EgM2/","0","","3","2026-04-27T12:43:18.000Z",,"18thbirthday","photography","shootof","photographer","retouch",,,,,,,,,,,,,,,,,,,,,,,,,
"Zum 18. schnelles Geschenk #18thbirthday","Tausendschön","tausendschoen_kreativ","https://www.instagram.com/p/DXoqD57Ai6A/","0","","1","2026-04-27T12:34:20.000Z",,"18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18 candles & infinite dreams✨💜🥳 #427 #18thbirthday #michaeljackson","Kalyese💞🦋💋","0nly1_lyese","https://www.instagram.com/p/DXopwCwkVTh/","2","","39","2026-04-27T12:31:12.000Z",,"427","18thbirthday","michaeljackson",,,,,,,,,,,,,,,,,,,,,,,,,,,
"A special surprise for her 18th, filled with love 🎁🤍
•

•

•

•

•

•

[18th birthday gift, birthday surprise, gift hamper, bouquet gift, chocolate hamper, aesthetic gifts, gift ideas]

#18thBirthday
#BirthdaySurprise
#BouquetGift
#ChocolateHamper
#aestheticgifts","Shahla Sherin","shack_loops","https://www.instagram.com/p/DXooxYWgd7T/","0","","-1","2026-04-27T12:22:39.000Z",,"18thBirthday","BirthdaySurprise","BouquetGift","ChocolateHamper","aestheticgifts",,,,,,,,,,,,,,,,,,,,,,,,,
"A special surprise for her 18th, filled with love 🎁🤍
•

•

•

•

•

•

[18th birthday gift, birthday surprise, gift hamper, bouquet gift, chocolate hamper, aesthetic gifts, gift ideas]

#18thBirthday
#BirthdaySurprise
#BouquetGift
#ChocolateHamper
#aestheticgifts","Shahla Sherin","shack_loops","https://www.instagram.com/p/DXooj76gSw2/","0","","-1","2026-04-27T12:21:19.000Z",,"18thBirthday","BirthdaySurprise","BouquetGift","ChocolateHamper","aestheticgifts",,,,,,,,,,,,,,,,,,,,,,,,,
"18 candles, infinite dreams❤️🫧 #18thbirthday #legal #birthday","Siphokazi💕.","siphokazi_s_sibiya","https://www.instagram.com/p/DXoof1mCFcq/","1","","-1","2026-04-27T12:20:15.000Z",,"18thbirthday","legal","birthday",,,,,,,,,,,,,,,,,,,,,,,,,,,
"✨Nikita 18-års tårta🤍🖤✨
4 lager fyllning med svartvinbärsmousse, jordgubbar, hallon, blåbär och glasskräm. Spacklad med smörkräm för att fästa smulorna och för att fyllningen inte ”läcker” sedan ett lager mascarponekräm. Spritsade även mascarponekrämen uppe på tårtan, dessvärre blev den för lös när jag skulle färga den svart så det fick bli svartfärgad smörkräm till dom svarta spritsade detaljerna istället. 
Var orolig att tårtan inte skulle räcka men den räckte till drygt 60 personer🥰👌🏼","","m_h_interior","https://www.instagram.com/p/DXom-gDCJDJ/","4","","21","2026-04-27T12:06:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18✨🤍🔞
•
•
📸 @staniszewski_photo 
#18 #birthdaygirl #18thbirthday #birthdaycake #friends","Kasia Molak","kasia.molak","https://www.instagram.com/p/DXolx4ECjAR/","0","","-1","2026-04-27T11:56:30.000Z",,"18","birthdaygirl","18thbirthday","birthdaycake","friends",,,,,,,,,,,,,,,,,,,,,,,,,
"1 8 C A N D L E 
#18thbirthday 
#adulthoodunlocked","Julie Germino","eilujonimreg","https://www.instagram.com/p/DXolg5hlPus/","0","","0","2026-04-27T11:54:11.000Z",,"18thbirthday","adulthoodunlocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"chapter 18 🍰

hahaha lambat dikit ga papa yaa

#18thbirthday 
#harispesial 
#mylife♥️","","your_fion","https://www.instagram.com/p/DXokp2uE_Qq/","1","","13","2026-04-27T11:46:40.000Z",,"18thbirthday","harispesial","mylife♥️",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azul & Prata pra comemorar os 18 anos da Helô 💙🩶 
.
.
.
#festa #18thbirthday","Pé de Cacau","pedecacaupeguemonte","https://www.instagram.com/p/DXojeuPDqSF/","0","","7","2026-04-27T11:36:25.000Z",,"festa","18thbirthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,
