platform,phase,text,likes,comments,shares,views,date,text_clean,text_lower,is_fashion,language,fashion_category,engagement_score
Instagram,Phase1,"Good Afternoon ☕❄️चिसाे माैसम + तातो कफि =
मूड ON 🔥, टेन्सन OFF 😌आजकाे दिन पनि आफ्नै स्टाइलमा 😎✨
#GoodAfternoon 🔥#CoffeeLovers ☕
#ChisoMausam ❄️ #NepaliSwag 🇳🇵
Gir Bdr KC",0,0,0,0,2026-02-03 07:36:19+00:00,"Good Afternoon ☕❄️चिसाे माैसम + तातो कफि = मूड ON 🔥, टेन्सन OFF 😌आजकाे दिन पनि आफ्नै स्टाइलमा 😎✨ #GoodAfternoon 🔥#CoffeeLovers ☕ #ChisoMausam ❄️ #NepaliSwag 🇳🇵 Gir Bdr KC","good afternoon ☕❄️चिसाे माैसम + तातो कफि = मूड on 🔥, टेन्सन off 😌आजकाे दिन पनि आफ्नै स्टाइलमा 😎✨ #goodafternoon 🔥#coffeelovers ☕ #chisomausam ❄️ #nepaliswag 🇳🇵 gir bdr kc",True,Nepali,General Fashion,0.0
Instagram,Phase1,"यो चस्मा घामबाट बच्न होइन, मान्छेको 'डाह' बाट बच्न लगाएको हो।"" 😎🔥🤙

#NepaliSwag #NepaliStyle #Nepal #GorkhaliSwag #NepaliCuts 
#highlight
#flow #ᴠᴀɪʀᴀʟ #latestpost",3,2,0,0,2026-01-31 05:28:29+00:00,"यो चस्मा घामबाट बच्न होइन, मान्छेको 'डाह' बाट बच्न लगाएको हो।"" 😎🔥🤙 #NepaliSwag #NepaliStyle #Nepal #GorkhaliSwag #NepaliCuts #highlight #flow #ᴠᴀɪʀᴀʟ #latestpost","यो चस्मा घामबाट बच्न होइन, मान्छेको 'डाह' बाट बच्न लगाएको हो।"" 😎🔥🤙 #nepaliswag #nepalistyle #nepal #gorkhaliswag #nepalicuts #highlight #flow #ᴠᴀɪʀᴀʟ #latestpost",True,Nepali,General Fashion,0.0007199999999999999
Instagram,Phase1,"#Calm look, strong roots 🇳🇵
Proud to be Nepali ✨#Nepal 🇳🇵 #NepaliSwag #ProudNepali
#DesiStyle AttitudeLook",1,0,0,0,2026-01-30 12:37:05+00:00,"#Calm look, strong roots 🇳🇵 Proud to be Nepali ✨#Nepal 🇳🇵 #NepaliSwag #ProudNepali #DesiStyle AttitudeLook","#calm look, strong roots 🇳🇵 proud to be nepali ✨#nepal 🇳🇵 #nepaliswag #proudnepali #desistyle attitudelook",True,English,General Fashion,4e-05
Instagram,Phase1,"समय सधैं एउटै रहदैन, जसरी आज दुःख छ, भोलि खुशी पक्कै आउनेछ । #NepaliViral 🇳🇵
#NepalTrend 🔥
#NepaliPost 💥
#ViralPhoto 📸
#NepaliStyle 😎
#NepalLife 🏔️
#NepaliSwag ✨
#NepalLovers ❤️
#TrendingNow 🚀
#NepaliVibes 🎶",0,0,0,0,2026-01-27 14:22:12+00:00,"समय सधैं एउटै रहदैन, जसरी आज दुःख छ, भोलि खुशी पक्कै आउनेछ । #NepaliViral 🇳🇵 #NepalTrend 🔥 #NepaliPost 💥 #ViralPhoto 📸 #NepaliStyle 😎 #NepalLife 🏔️ #NepaliSwag ✨ #NepalLovers ❤️ #TrendingNow 🚀 #NepaliVibes 🎶","समय सधैं एउटै रहदैन, जसरी आज दुःख छ, भोलि खुशी पक्कै आउनेछ । #nepaliviral 🇳🇵 #nepaltrend 🔥 #nepalipost 💥 #viralphoto 📸 #nepalistyle 😎 #nepallife 🏔️ #nepaliswag ✨ #nepallovers ❤️ #trendingnow 🚀 #nepalivibes 🎶",True,Nepali,General Fashion,0.0
Instagram,Phase1,"भीडभन्दा फरक बाटो रोजेँ,
किनकि सपना सधैं फरक उचाइमा हुन्छन्। 
शब्द कम, लक्ष्य ठूला।
शान्त रूपमा अघि बढ्दै। 
म आज जहाँ छु,
त्यो मेरा संघर्षहरूको नतिजा हो।
अझ अगाडि जान बाँकी छ।🙏 #Focused#SelfMade#MountainMindset#NoShortcuts#DreamChaser#StayHungry#RiseAndShine#PositiveAttitude#NepaliSwag #NatureLovers#MountainVibes#NepaliLifestyle#PeacefulMind#TravelMood#SimpleLife#PositiveVibes#NepalBeauty#StayStrong",4,0,0,0,2026-01-08 03:52:50+00:00,"भीडभन्दा फरक बाटो रोजेँ, किनकि सपना सधैं फरक उचाइमा हुन्छन्। शब्द कम, लक्ष्य ठूला। शान्त रूपमा अघि बढ्दै। म आज जहाँ छु, त्यो मेरा संघर्षहरूको नतिजा हो। अझ अगाडि जान बाँकी छ।🙏 #Focused#SelfMade#MountainMindset#NoShortcuts#DreamChaser#StayHungry#RiseAndShine#PositiveAttitude#NepaliSwag #NatureLovers#MountainVibes#NepaliLifestyle#PeacefulMind#TravelMood#SimpleLife#PositiveVibes#NepalBeauty#StayStrong","भीडभन्दा फरक बाटो रोजेँ, किनकि सपना सधैं फरक उचाइमा हुन्छन्। शब्द कम, लक्ष्य ठूला। शान्त रूपमा अघि बढ्दै। म आज जहाँ छु, त्यो मेरा संघर्षहरूको नतिजा हो। अझ अगाडि जान बाँकी छ।🙏 #focused#selfmade#mountainmindset#noshortcuts#dreamchaser#stayhungry#riseandshine#positiveattitude#nepaliswag #naturelovers#mountainvibes#nepalilifestyle#peacefulmind#travelmood#simplelife#positivevibes#nepalbeauty#staystrong",True,Nepali,General Fashion,0.00016
Instagram,Phase1,"🎉 आजको टोपि दिवस, हाम्रो पहिचानको गर्व! 🇳🇵
#TopiDiwas #NepaliPride #CultureLove #NepalStyle #NepaliSwag",3,0,0,0,2026-01-01 05:24:58+00:00,"🎉 आजको टोपि दिवस, हाम्रो पहिचानको गर्व! 🇳🇵 #TopiDiwas #NepaliPride #CultureLove #NepalStyle #NepaliSwag","🎉 आजको टोपि दिवस, हाम्रो पहिचानको गर्व! 🇳🇵 #topidiwas #nepalipride #culturelove #nepalstyle #nepaliswag",True,Nepali,Western/Casual,0.00011999999999999999
Instagram,Phase1,"पहाडको काखमा उभिएर,
मुटुभित्र नेपालको धड्कन बोकेर…
टाउकोमा ढाका टोपी,
आँखामा सपना,
र आत्मामा जय नेपाल 💙🇳🇵

जहाँ गए पनि म नेपाली नै हुँ,
जहाँ उभिए पनि मेरो पहिचान ढाका टोपी नै हो।
गर्व छ — म नेपाली हुँ ✨

#DhakaTopi #ProudToBeNepali #JayNepal #MountainVibes #NepaliSwag",2,0,0,0,2026-01-01 03:56:42+00:00,"पहाडको काखमा उभिएर, मुटुभित्र नेपालको धड्कन बोकेर… टाउकोमा ढाका टोपी, आँखामा सपना, र आत्मामा जय नेपाल 💙🇳🇵 जहाँ गए पनि म नेपाली नै हुँ, जहाँ उभिए पनि मेरो पहिचान ढाका टोपी नै हो। गर्व छ — म नेपाली हुँ ✨ #DhakaTopi #ProudToBeNepali #JayNepal #MountainVibes #NepaliSwag","पहाडको काखमा उभिएर, मुटुभित्र नेपालको धड्कन बोकेर… टाउकोमा ढाका टोपी, आँखामा सपना, र आत्मामा जय नेपाल 💙🇳🇵 जहाँ गए पनि म नेपाली नै हुँ, जहाँ उभिए पनि मेरो पहिचान ढाका टोपी नै हो। गर्व छ — म नेपाली हुँ ✨ #dhakatopi #proudtobenepali #jaynepal #mountainvibes #nepaliswag",True,Nepali,Traditional/Ethnic,8e-05
Instagram,Phase1,"“Even our chappals walk with more attitude than us.
Luxury meets Nepali swag at CHAPPAL NEPAL.”

#ChappalNepal #LuxuryWithASmile #NepaliSwag #AestheticNepal #FootwearGoals",-1,0,0,0,2025-11-17 18:26:40+00:00,“Even our chappals walk with more attitude than us. Luxury meets Nepali swag at CHAPPAL NEPAL.” #ChappalNepal #LuxuryWithASmile #NepaliSwag #AestheticNepal #FootwearGoals,“even our chappals walk with more attitude than us. luxury meets nepali swag at chappal nepal.” #chappalnepal #luxurywithasmile #nepaliswag #aestheticnepal #footweargoals,True,English,General Fashion,-4e-05
Instagram,Phase1,"22 & effortlessly radiant ✨✨ 
Just beauty, presence, & a celebration that speaks for itself.
This is what stepping into your era looks like & I'm honored to have been the one to ""Kapture"" the moment. 🥹
Eterna Kaptura 📸 ✨ 

#22ndBirthday #ElegantVibes #SoftGlam #TimelessBeauty #BirthdayMood ChicAesthetic PinkTheme LuxuryFeel ConfidentEnergy PortraitSession OutdoorAesthetic MilestoneBirthday RGV TexasPhotography GlowUpMoments",4,0,0,0,2026-04-26 17:31:11+00:00,"22 & effortlessly radiant ✨✨ Just beauty, presence, & a celebration that speaks for itself. This is what stepping into your era looks like & I'm honored to have been the one to ""Kapture"" the moment. 🥹 Eterna Kaptura 📸 ✨ #22ndBirthday #ElegantVibes #SoftGlam #TimelessBeauty #BirthdayMood ChicAesthetic PinkTheme LuxuryFeel ConfidentEnergy PortraitSession OutdoorAesthetic MilestoneBirthday RGV TexasPhotography GlowUpMoments","22 & effortlessly radiant ✨✨ just beauty, presence, & a celebration that speaks for itself. this is what stepping into your era looks like & i'm honored to have been the one to ""kapture"" the moment. 🥹 eterna kaptura 📸 ✨ #22ndbirthday #elegantvibes #softglam #timelessbeauty #birthdaymood chicaesthetic pinktheme luxuryfeel confidentenergy portraitsession outdooraesthetic milestonebirthday rgv texasphotography glowupmoments",True,English,General Fashion,0.00016
Instagram,Phase1,"22 baby!!!! 🎪🖤🎡

Model Me aka @rateline.spam 
Photographer me aka @rateline_llc 

#birthdayshoot #22ndbirthday #selfportraits #photography #explorepage✨",-1,8,0,0,2026-04-24 16:00:00+00:00,22 baby!!!! 🎪🖤🎡 Model Me aka .spam Photographer me aka #birthdayshoot #22ndbirthday #selfportraits #photography #explorepage✨,22 baby!!!! 🎪🖤🎡 model me aka .spam photographer me aka #birthdayshoot #22ndbirthday #selfportraits #photography #explorepage✨,True,English,General Fashion,0.0023599999999999997
Instagram,Phase1,"She ate with her lil spa themed birthday party or wtvr 🤭🙄

.
.
.
.
.

#birthdayweekend #21stbirthday #hijabinspo #bigsis",0,0,0,0,2026-04-27 13:12:23+00:00,She ate with her lil spa themed birthday party or wtvr 🤭🙄 . . . . . #birthdayweekend #21stbirthday #hijabinspo #bigsis,she ate with her lil spa themed birthday party or wtvr 🤭🙄 . . . . . #birthdayweekend #21stbirthday #hijabinspo #bigsis,True,English,General Fashion,0.0
Instagram,Phase1,"Cake, candles, and à little chaos 🎂♥️✨

🤍

🩷

🤍

🩷

🤍

.#21stbirthday #cheersto21 #glowup #partytime",34,2,0,0,2026-04-27 13:10:59+00:00,"Cake, candles, and à little chaos 🎂♥️✨ 🤍 🩷 🤍 🩷 🤍 .#21stbirthday #cheersto21 #glowup #partytime","cake, candles, and à little chaos 🎂♥️✨ 🤍 🩷 🤍 🩷 🤍 .#21stbirthday #cheersto21 #glowup #partytime",True,English,General Fashion,0.00196
Instagram,Phase1,"21 never looked this good 😍🍒✨🐆
Red roses, cherries & all the vibes ❤️‍🔥

📩 DM to order
📍 High Point, NC

#21stBirthday #BirthdayBouquet #CherryVibes #LuxuryBouquet #CustomBouquet",1,0,0,0,2026-04-27 13:00:41+00:00,"21 never looked this good 😍🍒✨🐆 Red roses, cherries & all the vibes ❤️‍🔥 📩 DM to order 📍 High Point, NC #21stBirthday #BirthdayBouquet #CherryVibes #LuxuryBouquet #CustomBouquet","21 never looked this good 😍🍒✨🐆 red roses, cherries & all the vibes ❤️‍🔥 📩 dm to order 📍 high point, nc #21stbirthday #birthdaybouquet #cherryvibes #luxurybouquet #custombouquet",True,English,General Fashion,4e-05
Instagram,Phase1,Elegance lives here.😍 #21stbirthday #lobola #weddingdecor #graduation #loboladecor,4,0,0,0,2026-04-27 12:58:27+00:00,Elegance lives here.😍 #21stbirthday #lobola #weddingdecor #graduation #loboladecor,elegance lives here.😍 #21stbirthday #lobola #weddingdecor #graduation #loboladecor,True,English,Traditional/Ethnic,0.00016
Instagram,Phase1,"Just delivered this today . 
One very happy customer 😃

#thirsk # #21stbirthday #artypartythirsk #balloonsforalloccasions",0,0,0,0,2026-04-27 12:56:15+00:00,Just delivered this today . One very happy customer 😃 #thirsk # #21stbirthday #artypartythirsk #balloonsforalloccasions,just delivered this today . one very happy customer 😃 #thirsk # #21stbirthday #artypartythirsk #balloonsforalloccasions,True,English,General Fashion,0.0
Instagram,Phase1,"21 Never Looked So Good! 🔥🖤

Black + Gold + Dark Brown + Custom Numbers = Perfection✨

From the custom-made ""21"" numbers to the shiny foil spray centerpieces, we went all out on the details for this 21st! 

🤩 Ready to elevate your next event?
👇 Drop a 🎈 if you love this vibe!
📩 DM for bookings
.
.
#21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow",2,3,0,0,2026-04-27 10:53:53+00:00,"21 Never Looked So Good! 🔥🖤 Black + Gold + Dark Brown + Custom Numbers = Perfection✨ From the custom-made ""21"" numbers to the shiny foil spray centerpieces, we went all out on the details for this 21st! 🤩 Ready to elevate your next event? 👇 Drop a 🎈 if you love this vibe! 📩 DM for bookings . . #21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow","21 never looked so good! 🔥🖤 black + gold + dark brown + custom numbers = perfection✨ from the custom-made ""21"" numbers to the shiny foil spray centerpieces, we went all out on the details for this 21st! 🤩 ready to elevate your next event? 👇 drop a 🎈 if you love this vibe! 📩 dm for bookings . . #21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow",True,English,General Fashion,0.00098
Instagram,Phase1,"Making 21 look like a masterpiece. ✨🖤

We delivered 10 custom centrepieces featuring a luxury palette of gold, black, and dark brown🥂

To elevate the design, we hand-crafted the ""21"" number toppers from scratch and finished the look with foil sprays and premium glitter for that ultimate high-shine glow✨ 

At Bloom & Bliss Events, we don’t just decorate, we create unique details you won't find anywhere else🎈
.
.
#21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow",4,4,0,0,2026-04-27 10:43:02+00:00,"Making 21 look like a masterpiece. ✨🖤 We delivered 10 custom centrepieces featuring a luxury palette of gold, black, and dark brown🥂 To elevate the design, we hand-crafted the ""21"" number toppers from scratch and finished the look with foil sprays and premium glitter for that ultimate high-shine glow✨ At Bloom & Bliss Events, we don’t just decorate, we create unique details you won't find anywhere else🎈 . . #21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow","making 21 look like a masterpiece. ✨🖤 we delivered 10 custom centrepieces featuring a luxury palette of gold, black, and dark brown🥂 to elevate the design, we hand-crafted the ""21"" number toppers from scratch and finished the look with foil sprays and premium glitter for that ultimate high-shine glow✨ at bloom & bliss events, we don’t just decorate, we create unique details you won't find anywhere else🎈 . . #21stbirthday #birthday #centrepieces #balloonartist #balloongarlands #eventstylist #planning #melbourne #messageus #follow",True,English,Western/Casual,0.0013599999999999999
Instagram,Phase1,"""Chapter 20. 🎞️""

28-04-2006-----28-04-2026

.
.
.
.
.
#20thbirthday #portraitmood #cinematiclook #streetphotography #الجزائر",28,4,0,0,2026-04-26 20:23:33+00:00,"""Chapter 20. 🎞️"" 28-04-2006-----28-04-2026 . . . . . #20thbirthday #portraitmood #cinematiclook #streetphotography #الجزائر","""chapter 20. 🎞️"" 28-04-2006-----28-04-2026 . . . . . #20thbirthday #portraitmood #cinematiclook #streetphotography #الجزائر",True,English,General Fashion,0.00232
Instagram,Phase1,"Brithaday pic's ❤️🔱
.
.
.
.
#BirthdayVibes
#PushpaStyle
#InstaViralIndia
#20thBirthday
#ʀᴇᴇʟsɪɴᴅɪᴀ",-1,3,0,0,2026-04-26 15:38:58+00:00,Brithaday pic's ❤️🔱 . . . . #BirthdayVibes #PushpaStyle #InstaViralIndia #20thBirthday #ʀᴇᴇʟsɪɴᴅɪᴀ,brithaday pic's ❤️🔱 . . . . #birthdayvibes #pushpastyle #instaviralindia #20thbirthday #ʀᴇᴇʟsɪɴᴅɪᴀ,True,English,General Fashion,0.00086
Instagram,Phase1,"#birthdaycake

For orders and queries kindly whatsapp us on 0333-5845480 

#20thbirthday #heartcake #viral #orderonline",5,0,0,0,2026-04-26 14:53:01+00:00,#birthdaycake For orders and queries kindly whatsapp us on 0333-5845480 #20thbirthday #heartcake #viral #orderonline,#birthdaycake for orders and queries kindly whatsapp us on 0333-5845480 #20thbirthday #heartcake #viral #orderonline,True,English,General Fashion,0.0002
Instagram,Phase1,"""Stepping into 2083 BS with a fresh perspective. 🥂 Explore the new 'Modern Minimalist' collection at Rama’s Style Studio—where tradition meets contemporary tailoring. Happy Nepali, New Year! 🇳🇵

 #RamasStyleStudio #NewYear2083 #ModernNepaliFashion""",1,0,0,0,2026-04-14 08:09:40+00:00,"""Stepping into 2083 BS with a fresh perspective. 🥂 Explore the new 'Modern Minimalist' collection at Rama’s Style Studio—where tradition meets contemporary tailoring. Happy Nepali, New Year! 🇳🇵 #RamasStyleStudio #NewYear2083 #ModernNepaliFashion""","""stepping into 2083 bs with a fresh perspective. 🥂 explore the new 'modern minimalist' collection at rama’s style studio—where tradition meets contemporary tailoring. happy nepali, new year! 🇳🇵 #ramasstylestudio #newyear2083 #modernnepalifashion""",True,English,Indo-Western/Fusion,4e-05
Instagram,Phase1,"Elegant, comfortable, and perfect for any occasion — designed to make every woman feel confident and stylish 🇳🇵✨

📏 Available Sizes: M | L | XL | XXL
💰 14% OFF!
📅 Discount valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock
📲 Order now via DM, WhatsApp at +977-9811451965

Step into style with Cheli Wears 💃

#CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL",6,0,0,0,2026-02-12 14:00:16+00:00,"Elegant, comfortable, and perfect for any occasion — designed to make every woman feel confident and stylish 🇳🇵✨ 📏 Available Sizes: M | L | XL | XXL 💰 14% OFF! 📅 Discount valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock 📲 Order now via DM, WhatsApp at +977-9811451965 Step into style with Cheli Wears 💃 #CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL","elegant, comfortable, and perfect for any occasion — designed to make every woman feel confident and stylish 🇳🇵✨ 📏 available sizes: m | l | xl | xxl 💰 14% off! 📅 discount valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock 📲 order now via dm, whatsapp at +977-9811451965 step into style with cheli wears 💃 #cheliwears #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale #sizesmtoxxl",True,English,Traditional/Ethnic,0.00023999999999999998
Instagram,Phase1,"Elegant, comfortable, and perfect for any occasion — this kurtha is designed to bring out your beauty and confidence 🇳🇵✨

📏 Available Sizes: M | L | XL | XXL
💰 14% OFF!
📅 Discount valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock
📲 Order now via DM, WhatsApp at +977-9811451965

Step into elegance with Cheli Wears 💃
PFS-KBD 1083

#CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""",10,0,0,0,2026-02-12 01:45:11+00:00,"Elegant, comfortable, and perfect for any occasion — this kurtha is designed to bring out your beauty and confidence 🇳🇵✨ 📏 Available Sizes: M | L | XL | XXL 💰 14% OFF! 📅 Discount valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock 📲 Order now via DM, WhatsApp at +977-9811451965 Step into elegance with Cheli Wears 💃 PFS-KBD 1083 #CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""","elegant, comfortable, and perfect for any occasion — this kurtha is designed to bring out your beauty and confidence 🇳🇵✨ 📏 available sizes: m | l | xl | xxl 💰 14% off! 📅 discount valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock 📲 order now via dm, whatsapp at +977-9811451965 step into elegance with cheli wears 💃 pfs-kbd 1083 #cheliwears #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale #sizesmtoxxl""",True,English,Traditional/Ethnic,0.0004
Instagram,Phase1,"Elegant, stylish, and perfect for any occasion — designed to make every woman feel confident and beautiful 🇳🇵✨

📏 Available Sizes: M | L | XL | XXL
💰 14% OFF!
📅 Discount valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock
📲 Order now via DM, WhatsApp at +977-9811451965

Step into elegance with Cheli Wears 💃
STX-35112

#CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""",10,0,0,0,2026-02-12 01:45:06+00:00,"Elegant, stylish, and perfect for any occasion — designed to make every woman feel confident and beautiful 🇳🇵✨ 📏 Available Sizes: M | L | XL | XXL 💰 14% OFF! 📅 Discount valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock 📲 Order now via DM, WhatsApp at +977-9811451965 Step into elegance with Cheli Wears 💃 STX-35112 #CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""","elegant, stylish, and perfect for any occasion — designed to make every woman feel confident and beautiful 🇳🇵✨ 📏 available sizes: m | l | xl | xxl 💰 14% off! 📅 discount valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock 📲 order now via dm, whatsapp at +977-9811451965 step into elegance with cheli wears 💃 stx-35112 #cheliwears #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale #sizesmtoxxl""",True,English,Traditional/Ethnic,0.0004
Instagram,Phase1,"💃 Perfect for festive occasions or daily wear, crafted with love and attention to detail.

📏 Available Sizes: M | L | XL | XXL
💰 14% OFF!
📅 Offer valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock available
📲 Order now via DM, WhatsApp at +977-9811451965

✨ Be bold. Be beautiful. Be a Cheli. ✨
SMP-Roman Silk Work -2 

#CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""",10,0,0,0,2026-02-12 01:45:05+00:00,"💃 Perfect for festive occasions or daily wear, crafted with love and attention to detail. 📏 Available Sizes: M | L | XL | XXL 💰 14% OFF! 📅 Offer valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock available 📲 Order now via DM, WhatsApp at +977-9811451965 ✨ Be bold. Be beautiful. Be a Cheli. ✨ SMP-Roman Silk Work -2 #CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""","💃 perfect for festive occasions or daily wear, crafted with love and attention to detail. 📏 available sizes: m | l | xl | xxl 💰 14% off! 📅 offer valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock available 📲 order now via dm, whatsapp at +977-9811451965 ✨ be bold. be beautiful. be a cheli. ✨ smp-roman silk work -2 #cheliwears #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale #sizesmtoxxl""",True,English,Traditional/Ethnic,0.0004
Instagram,Phase1,"Perfect for casual or festive occasions, designed to make every woman feel stylish and confident 🇳🇵✨

📏 Available Sizes: M | L | XXL
💰 14% OFF!
📅 Discount valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock
📲 Order now via DM, WhatsApp at +977-9811451965

Step out in style with Cheli Wears 💃
SHP-SHIVANI-6

#CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""",9,0,0,0,2026-02-11 16:20:50+00:00,"Perfect for casual or festive occasions, designed to make every woman feel stylish and confident 🇳🇵✨ 📏 Available Sizes: M | L | XXL 💰 14% OFF! 📅 Discount valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock 📲 Order now via DM, WhatsApp at +977-9811451965 Step out in style with Cheli Wears 💃 SHP-SHIVANI-6 #CheliWears #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale #SizesMtoXXL""","perfect for casual or festive occasions, designed to make every woman feel stylish and confident 🇳🇵✨ 📏 available sizes: m | l | xxl 💰 14% off! 📅 discount valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock 📲 order now via dm, whatsapp at +977-9811451965 step out in style with cheli wears 💃 shp-shivani-6 #cheliwears #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale #sizesmtoxxl""",True,English,Traditional/Ethnic,0.00036
Instagram,Phase1,"Elegant, comfortable, and perfect for casual or festive occasions — designed to make every woman feel confident and beautiful 🇳🇵✨

📏 Available Sizes: S | 2XL
💰 14% OFF!
📅 Discount valid throughout February

🚚 Delivery all over Nepal
🛍️ Online-only shopping
📦 Limited stock
📲 Order now via DM, WhatsApp at +977-9811451965

Step into style with Cheli Wears 💃
MIK-250

#CheliWears #LightGreenKurtha #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale",9,0,0,0,2026-02-11 16:13:23+00:00,"Elegant, comfortable, and perfect for casual or festive occasions — designed to make every woman feel confident and beautiful 🇳🇵✨ 📏 Available Sizes: S | 2XL 💰 14% OFF! 📅 Discount valid throughout February 🚚 Delivery all over Nepal 🛍️ Online-only shopping 📦 Limited stock 📲 Order now via DM, WhatsApp at +977-9811451965 Step into style with Cheli Wears 💃 MIK-250 #CheliWears #LightGreenKurtha #NepaliClothingBrand #WomenFashionNepal #EthnicWearNepal #OnlineBoutiqueNepal #KurthaStyle #ModernNepaliFashion #NepalOnlineShopping #FebruarySale","elegant, comfortable, and perfect for casual or festive occasions — designed to make every woman feel confident and beautiful 🇳🇵✨ 📏 available sizes: s | 2xl 💰 14% off! 📅 discount valid throughout february 🚚 delivery all over nepal 🛍️ online-only shopping 📦 limited stock 📲 order now via dm, whatsapp at +977-9811451965 step into style with cheli wears 💃 mik-250 #cheliwears #lightgreenkurtha #nepaliclothingbrand #womenfashionnepal #ethnicwearnepal #onlineboutiquenepal #kurthastyle #modernnepalifashion #nepalonlineshopping #februarysale",True,English,Traditional/Ethnic,0.00036
