platform,phase,text,likes,comments,shares,views,date,text_clean,text_lower,is_fashion,language,fashion_category,engagement_score
Instagram,Phase2,"Delivery all over Nepal 💗

#sari #saree #thriftbyerona #thriftstorefinds #thrifting #sarinepal #saricollection #vintagesari #thrifting #reuse #recycle #restyle #refashionedvintage #rewearing #rewearingiscaring #reelsinstagram #reels #reelsnepal #reelsindia",32,0,0,0,2023-05-16 06:22:36+00:00,Delivery all over Nepal 💗 #sari #saree #thriftbyerona #thriftstorefinds #thrifting #sarinepal #saricollection #vintagesari #thrifting #reuse #recycle #restyle #refashionedvintage #rewearing #rewearingiscaring #reelsinstagram #reels #reelsnepal #reelsindia,delivery all over nepal 💗 #sari #saree #thriftbyerona #thriftstorefinds #thrifting #sarinepal #saricollection #vintagesari #thrifting #reuse #recycle #restyle #refashionedvintage #rewearing #rewearingiscaring #reelsinstagram #reels #reelsnepal #reelsindia,True,English,Traditional/Ethnic,0.00128
Instagram,Phase2,"¡Qué bonito fue compartir cultura, tejidos y sonrisas en #folkomillasfestival 💫 Gracias por apreciar y apoyar la artesanía y elegir @leyte_deritch. ¡Hasta pronto, Comillas! 

#leytederitch #batikjewelry #hechoamano #folkomillas #folkomillasfestival #madeinspain #bisuteria #artesanal #sarinepal #batikindonesia #kramacambodia #smallbusinessowner",32,5,0,0,2025-06-25 21:24:44+00:00,"¡Qué bonito fue compartir cultura, tejidos y sonrisas en #folkomillasfestival 💫 Gracias por apreciar y apoyar la artesanía y elegir . ¡Hasta pronto, Comillas! #leytederitch #batikjewelry #hechoamano #folkomillas #folkomillasfestival #madeinspain #bisuteria #artesanal #sarinepal #batikindonesia #kramacambodia #smallbusinessowner","¡qué bonito fue compartir cultura, tejidos y sonrisas en #folkomillasfestival 💫 gracias por apreciar y apoyar la artesanía y elegir . ¡hasta pronto, comillas! #leytederitch #batikjewelry #hechoamano #folkomillas #folkomillasfestival #madeinspain #bisuteria #artesanal #sarinepal #batikindonesia #kramacambodia #smallbusinessowner",True,English,Traditional/Ethnic,0.0027800000000000004
Instagram,Phase2,"Who need a roses when your guitar composes?

#MantraStudios #mantraguitar #designedinnepal #nepalibrand #mantra #nepalidesigned #contribution #contribute #inspiration #support #artists #musicians #madeinnepal #designedinnepal #guitar #guitars #whatsyourmantra #change #connect #build",911,1,0,0,2024-07-01 10:56:41+00:00,Who need a roses when your guitar composes? #MantraStudios #mantraguitar #designedinnepal #nepalibrand #mantra #nepalidesigned #contribution #contribute #inspiration #support #artists #musicians #madeinnepal #designedinnepal #guitar #guitars #whatsyourmantra #change #connect #build,who need a roses when your guitar composes? #mantrastudios #mantraguitar #designedinnepal #nepalibrand #mantra #nepalidesigned #contribution #contribute #inspiration #support #artists #musicians #madeinnepal #designedinnepal #guitar #guitars #whatsyourmantra #change #connect #build,True,English,General Fashion,0.03674
Instagram,Phase2,"When comfort meets the dance floor 🖤 @ssup_o4 

#dnexzen #madeinnepal #fromhimalayas",1290,6,0,0,2025-08-14 05:15:13+00:00,When comfort meets the dance floor 🖤 #dnexzen #madeinnepal #fromhimalayas,when comfort meets the dance floor 🖤 #dnexzen #madeinnepal #fromhimalayas,True,English,General Fashion,0.05340000000000001
Instagram,Phase2,"Gan Z team

Follow @today_photography10 for beautiful post.

#explorepage #nepal #streetphotography
#nepali # #travelnepal #lovenature
#streetphotography #nepaliword
#exploretheworld
#madeinnepal #flowers 
#nepalimade
#photogram
#photooftheday
#spring
#springday
#springtime #todayphotography10 
#mobilephotography10 
 #mobile10001
 #stharju10
 #camera10001
 #todayphotography🙏
 #flower10
#temple10001
#beauty10001
#sky10001",2408,15,0,0,2025-09-09 15:16:29+00:00,Gan Z team Follow for beautiful post. #explorepage #nepal #streetphotography #nepali # #travelnepal #lovenature #streetphotography #nepaliword #exploretheworld #madeinnepal #flowers #nepalimade #photogram #photooftheday #spring #springday #springtime #todayphotography10 #mobilephotography10 #mobile10001 #stharju10 #camera10001 #todayphotography🙏 #flower10 #temple10001 #beauty10001 #sky10001,gan z team follow for beautiful post. #explorepage #nepal #streetphotography #nepali # #travelnepal #lovenature #streetphotography #nepaliword #exploretheworld #madeinnepal #flowers #nepalimade #photogram #photooftheday #spring #springday #springtime #todayphotography10 #mobilephotography10 #mobile10001 #stharju10 #camera10001 #todayphotography🙏 #flower10 #temple10001 #beauty10001 #sky10001,True,English,General Fashion,0.10082
Instagram,Phase2,"Why am I here? Why not? :)

#DuluwaStories #StayInNepal #DiasporaDilemma #HomeIsHere #NepaliYouth #PurposeOverPassport #WhyIStayed #MadeInNepal",504,40,0,0,2025-08-03 12:36:43+00:00,Why am I here? Why not? :) #DuluwaStories #StayInNepal #DiasporaDilemma #HomeIsHere #NepaliYouth #PurposeOverPassport #WhyIStayed #MadeInNepal,why am i here? why not? :) #duluwastories #stayinnepal #diasporadilemma #homeishere #nepaliyouth #purposeoverpassport #whyistayed #madeinnepal,True,English,General Fashion,0.03216
Instagram,Phase2,"📩 DM to Order
🌍 Shipping Nepal & Worldwide

Handcrafted Seto Machindranath Frame ✨

Bring home a symbol of compassion, harmony, and Nepal’s rich cultural heritage.

Crafted by skilled Nepali artisans and designed for those who wish to keep culture, faith, and tradition close to their hearts. 🇳🇵

#DyaKipa #SetoMachindranath #HandcraftedInNepal #NepalHeritage #madeinnepal",508,17,0,0,2026-05-22 12:41:23+00:00,"📩 DM to Order 🌍 Shipping Nepal & Worldwide Handcrafted Seto Machindranath Frame ✨ Bring home a symbol of compassion, harmony, and Nepal’s rich cultural heritage. Crafted by skilled Nepali artisans and designed for those who wish to keep culture, faith, and tradition close to their hearts. 🇳🇵 #DyaKipa #SetoMachindranath #HandcraftedInNepal #NepalHeritage #madeinnepal","📩 dm to order 🌍 shipping nepal & worldwide handcrafted seto machindranath frame ✨ bring home a symbol of compassion, harmony, and nepal’s rich cultural heritage. crafted by skilled nepali artisans and designed for those who wish to keep culture, faith, and tradition close to their hearts. 🇳🇵 #dyakipa #setomachindranath #handcraftedinnepal #nepalheritage #madeinnepal",True,English,Traditional/Ethnic,0.02542
Instagram,Phase2,"🇳🇵 Made in Nepal, for the world!
Introducing Ree Pro – your all-in-one Nepali app 📱
✅ Upload photos & videos
✅ Audio/Video calls with friends
✅ Search & apply for jobs
📲 Available now on Play Store & App Store!
Support local, go global 🌍
#ReePro #MadeInNepal #NepaliApp #TechByNepal #SupportLocal #JobSearch #VideoCall #PhotoShare",11587,36,0,0,2025-07-16 12:58:41+00:00,"🇳🇵 Made in Nepal, for the world! Introducing Ree Pro – your all-in-one Nepali app 📱 ✅ Upload photos & videos ✅ Audio/Video calls with friends ✅ Search & apply for jobs 📲 Available now on Play Store & App Store! Support local, go global 🌍 #ReePro #MadeInNepal #NepaliApp #TechByNepal #SupportLocal #JobSearch #VideoCall #PhotoShare","🇳🇵 made in nepal, for the world! introducing ree pro – your all-in-one nepali app 📱 ✅ upload photos & videos ✅ audio/video calls with friends ✅ search & apply for jobs 📲 available now on play store & app store! support local, go global 🌍 #reepro #madeinnepal #nepaliapp #techbynepal #supportlocal #jobsearch #videocall #photoshare",True,English,General Fashion,0.4108
Instagram,Phase2,📍 Nepali Student 👨‍🎓 Small Business Starter 🇳🇵🎯 Dreaming Big from Bagbazar ✨👕 Old-School Fashion Brand | #Oeva📦 Day 2 of the Hustle 🚀📬 DM to support local ❤️. #nepalibusiness  #nepalitiktok  #studententrepreneur  #madeinnepal  #day2startup  #tiktoknepal  #nepalisupportnepali  #bagbazarvibes  #oeva  #nepalfashionbrand  #nepalistudent  #kathmanduvibes  #supportlocalbrand  #viralhuneyvideo  #youngentrepreneur,5837,73,0,0,2025-06-12 11:12:08+00:00,📍 Nepali Student 👨‍🎓 Small Business Starter 🇳🇵🎯 Dreaming Big from Bagbazar ✨👕 Old-School Fashion Brand | #Oeva📦 Day 2 of the Hustle 🚀📬 DM to support local ❤️. #nepalibusiness #nepalitiktok #studententrepreneur #madeinnepal #day2startup #tiktoknepal #nepalisupportnepali #bagbazarvibes #oeva #nepalfashionbrand #nepalistudent #kathmanduvibes #supportlocalbrand #viralhuneyvideo #youngentrepreneur,📍 nepali student 👨‍🎓 small business starter 🇳🇵🎯 dreaming big from bagbazar ✨👕 old-school fashion brand | #oeva📦 day 2 of the hustle 🚀📬 dm to support local ❤️. #nepalibusiness #nepalitiktok #studententrepreneur #madeinnepal #day2startup #tiktoknepal #nepalisupportnepali #bagbazarvibes #oeva #nepalfashionbrand #nepalistudent #kathmanduvibes #supportlocalbrand #viralhuneyvideo #youngentrepreneur,True,English,Formal/Professional,0.25538
Instagram,Phase2,"Pottery meets Kaabhõ Light Sculpture.

Handmade and designed in Bhaktapur.

#handmadenepal 
#madeinnepal 
#interiordesignnepal 
#handmadelighting 
#aesthetichome",801,7,0,0,2026-05-14 08:51:29+00:00,Pottery meets Kaabhõ Light Sculpture. Handmade and designed in Bhaktapur. #handmadenepal #madeinnepal #interiordesignnepal #handmadelighting #aesthetichome,pottery meets kaabhõ light sculpture. handmade and designed in bhaktapur. #handmadenepal #madeinnepal #interiordesignnepal #handmadelighting #aesthetichome,True,English,Traditional/Ethnic,0.034140000000000004
Instagram,Phase2,"An evening that truly exceeded every expectation ✨

Extremely grateful for the tremendous response, meaningful conversations, incredible energy, and the amazing content created throughout this exclusive meet & greet with Nepal’s only billionaire, Mr. Binod Chaudhary, for his book Made in Nepal 📖 @binodchaudharylegacy 

From inspiring interactions to powerful networking moments, this gathering brought together ambitious minds, creators, entrepreneurs & changemakers under one roof.

Proud to have curated and managed an experience that celebrated vision, legacy, leadership & future opportunities. @luxurydot.pr 
Thank you to everyone who attended, contributed, connected, and made this evening so memorable 🤍 

Here’s to creating more impactful moments that inspire generations ✨

#MadeInNepal #BinodChaudhary #ExclusiveEvent #EventRecap #Leadership Networking Entrepreneurship EventCuration CreatorsCommunity RichaMehta",4826,86,0,0,2026-05-21 11:56:54+00:00,"An evening that truly exceeded every expectation ✨ Extremely grateful for the tremendous response, meaningful conversations, incredible energy, and the amazing content created throughout this exclusive meet & greet with Nepal’s only billionaire, Mr. Binod Chaudhary, for his book Made in Nepal 📖 From inspiring interactions to powerful networking moments, this gathering brought together ambitious minds, creators, entrepreneurs & changemakers under one roof. Proud to have curated and managed an experience that celebrated vision, legacy, leadership & future opportunities. .pr Thank you to everyone who attended, contributed, connected, and made this evening so memorable 🤍 Here’s to creating more impactful moments that inspire generations ✨ #MadeInNepal #BinodChaudhary #ExclusiveEvent #EventRecap #Leadership Networking Entrepreneurship EventCuration CreatorsCommunity RichaMehta","an evening that truly exceeded every expectation ✨ extremely grateful for the tremendous response, meaningful conversations, incredible energy, and the amazing content created throughout this exclusive meet & greet with nepal’s only billionaire, mr. binod chaudhary, for his book made in nepal 📖 from inspiring interactions to powerful networking moments, this gathering brought together ambitious minds, creators, entrepreneurs & changemakers under one roof. proud to have curated and managed an experience that celebrated vision, legacy, leadership & future opportunities. .pr thank you to everyone who attended, contributed, connected, and made this evening so memorable 🤍 here’s to creating more impactful moments that inspire generations ✨ #madeinnepal #binodchaudhary #exclusiveevent #eventrecap #leadership networking entrepreneurship eventcuration creatorscommunity richamehta",True,English,General Fashion,0.21883999999999998
Instagram,Phase2,"उच्च ग्रेड सामग्री + सही प्रक्रिया = टिकाउ र बलियो पेभर।
हाम्रो उत्पादनको आधार यही हो।

📞: ९७४२४५४२३१, ९७०४४०७१५९, ९७६४२२०३२०

फ्याक्टरी: बल्मी, कैलाली

अफिस: बनखेत, पूर्व रोड, कैलाली

#PaverBlocks #HighQualityMaterials #ConstructionNepal #PaverFactory #InterlockingPavers #QualityFirst #DurablePavers #MadeInNepal #PaverProduction #ReliableConstruction #BlockFactory #PremiumPavers",1587,8,0,0,2025-11-28 06:50:00+00:00,"उच्च ग्रेड सामग्री + सही प्रक्रिया = टिकाउ र बलियो पेभर। हाम्रो उत्पादनको आधार यही हो। 📞: ९७४२४५४२३१, ९७०४४०७१५९, ९७६४२२०३२० फ्याक्टरी: बल्मी, कैलाली अफिस: बनखेत, पूर्व रोड, कैलाली #PaverBlocks #HighQualityMaterials #ConstructionNepal #PaverFactory #InterlockingPavers #QualityFirst #DurablePavers #MadeInNepal #PaverProduction #ReliableConstruction #BlockFactory #PremiumPavers","उच्च ग्रेड सामग्री + सही प्रक्रिया = टिकाउ र बलियो पेभर। हाम्रो उत्पादनको आधार यही हो। 📞: ९७४२४५४२३१, ९७०४४०७१५९, ९७६४२२०३२० फ्याक्टरी: बल्मी, कैलाली अफिस: बनखेत, पूर्व रोड, कैलाली #paverblocks #highqualitymaterials #constructionnepal #paverfactory #interlockingpavers #qualityfirst #durablepavers #madeinnepal #paverproduction #reliableconstruction #blockfactory #premiumpavers",True,Nepali,General Fashion,0.06588000000000001
Instagram,Phase2,"Henley top summer edition 🐈‍⬛☕️
#hoyabella #newdrop #madeinnepal",-1,7,0,0,2026-05-31 01:22:45+00:00,Henley top summer edition 🐈‍⬛☕️ #hoyabella #newdrop #madeinnepal,henley top summer edition 🐈‍⬛☕️ #hoyabella #newdrop #madeinnepal,True,English,Western/Casual,0.0020599999999999998
Instagram,Phase2,"Transform your business with Blanxer, a Made in Nepal platform that enables you to create a professional e-commerce website in minutes.
#blanxer #ecommerceinnepal #onlinebusinessnepal #madeinnepal #ideapreneurnepal #ecommercewebsite",1054,3,0,0,2025-03-07 12:00:11+00:00,"Transform your business with Blanxer, a Made in Nepal platform that enables you to create a professional e-commerce website in minutes. #blanxer #ecommerceinnepal #onlinebusinessnepal #madeinnepal #ideapreneurnepal #ecommercewebsite","transform your business with blanxer, a made in nepal platform that enables you to create a professional e-commerce website in minutes. #blanxer #ecommerceinnepal #onlinebusinessnepal #madeinnepal #ideapreneurnepal #ecommercewebsite",True,English,Formal/Professional,0.04306
Instagram,Phase2,"Khasyauli Bazar, Janai parne thau !! 
.
.
.
#chillinginnepal #butwal #madeinnepal #khasyaulibazar #fyp 
{ khasyauli bazar, butwal , chillinginnepal, khasyauli bazar video, beauty of butwal }",989,3,0,0,2025-12-11 03:49:52+00:00,"Khasyauli Bazar, Janai parne thau !! . . . #chillinginnepal #butwal #madeinnepal #khasyaulibazar #fyp { khasyauli bazar, butwal , chillinginnepal, khasyauli bazar video, beauty of butwal }","khasyauli bazar, janai parne thau !! . . . #chillinginnepal #butwal #madeinnepal #khasyaulibazar #fyp { khasyauli bazar, butwal , chillinginnepal, khasyauli bazar video, beauty of butwal }",True,English,General Fashion,0.04046
Instagram,Phase2,"Do you only know coffee latte?

You are out ! 

Come check out how many lattes we have?

#suiroteas #teatime #tea #tealovers #nepalitea #madeinnepal #nepal #suiro #teaculture #latte #latté #coffelatte☕️ #fashionlife #macha #matchalatte #matchalover",6517,12,0,0,2025-05-09 11:31:14+00:00,Do you only know coffee latte? You are out ! Come check out how many lattes we have? #suiroteas #teatime #tea #tealovers #nepalitea #madeinnepal #nepal #suiro #teaculture #latte #latté #coffelatte☕️ #fashionlife #macha #matchalatte #matchalover,do you only know coffee latte? you are out ! come check out how many lattes we have? #suiroteas #teatime #tea #tealovers #nepalitea #madeinnepal #nepal #suiro #teaculture #latte #latté #coffelatte☕️ #fashionlife #macha #matchalatte #matchalover,True,English,General Fashion,0.26427999999999996
Instagram,Phase2,Coffee lovers haru… sorry new ones. My promo code Nimesh10 and get 10%off on all products .. #nimeshrestha #solosnepal #madeinnepal,3735,81,0,0,2024-07-23 01:31:55+00:00,Coffee lovers haru… sorry new ones. My promo code Nimesh10 and get 10%off on all products .. #nimeshrestha #solosnepal #madeinnepal,coffee lovers haru… sorry new ones. my promo code nimesh10 and get 10%off on all products .. #nimeshrestha #solosnepal #madeinnepal,True,English,General Fashion,0.1737
Instagram,Phase2,"One little custom order turned into one of our most loved collections 💛

The Reyna Series was inspired by @ne_hane ‘s request, but brought to life by the hands and love of talented artisans in Nepal.

Each piece is handmade using sustainable 100% wool, carefully stitched letter by letter just for you ✨

DM us to customize yours 💛
📱 WA: 9860031134

#feltthisway #customname #madeinnepal #handmade",642,8,0,0,2026-05-12 12:56:48+00:00,"One little custom order turned into one of our most loved collections 💛 The Reyna Series was inspired by ‘s request, but brought to life by the hands and love of talented artisans in Nepal. Each piece is handmade using sustainable 100% wool, carefully stitched letter by letter just for you ✨ DM us to customize yours 💛 📱 WA: 9860031134 #feltthisway #customname #madeinnepal #handmade","one little custom order turned into one of our most loved collections 💛 the reyna series was inspired by ‘s request, but brought to life by the hands and love of talented artisans in nepal. each piece is handmade using sustainable 100% wool, carefully stitched letter by letter just for you ✨ dm us to customize yours 💛 📱 wa: 9860031134 #feltthisway #customname #madeinnepal #handmade",True,English,Traditional/Ethnic,0.028079999999999997
Instagram,Phase2,FIRST REVICE JEANS IN NEPAL! GRAB YOURS ASAP LIMITED EDITION 🛍️🛒#revicejeans #new #fashion #denim #madeinnepal,927,5,0,0,2025-08-30 16:18:24+00:00,FIRST REVICE JEANS IN NEPAL! GRAB YOURS ASAP LIMITED EDITION 🛍️🛒#revicejeans #new #fashion #denim #madeinnepal,first revice jeans in nepal! grab yours asap limited edition 🛍️🛒#revicejeans #new #fashion #denim #madeinnepal,True,English,Western/Casual,0.03858
Instagram,Phase2,"Mahabir Pun has delivered a strong message to critics calling the National Innovation Center a scrap yard with his 3-wheeled vehicle. This vehicle demonstrates not only Pun's dedication to his work but also showcases Nepal's progress in innovation and technology.
​#MahabirPun #NationalInnovationCenter #InnovationNepal #MadeInNepal #VehicleInnovation",5139,31,0,0,2026-04-11 13:20:52+00:00,Mahabir Pun has delivered a strong message to critics calling the National Innovation Center a scrap yard with his 3-wheeled vehicle. This vehicle demonstrates not only Pun's dedication to his work but also showcases Nepal's progress in innovation and technology. ​#MahabirPun #NationalInnovationCenter #InnovationNepal #MadeInNepal #VehicleInnovation,mahabir pun has delivered a strong message to critics calling the national innovation center a scrap yard with his 3-wheeled vehicle. this vehicle demonstrates not only pun's dedication to his work but also showcases nepal's progress in innovation and technology. ​#mahabirpun #nationalinnovationcenter #innovationnepal #madeinnepal #vehicleinnovation,True,English,Accessories,0.21486000000000002
Instagram,Phase2,"CHILL.MUSIC FEST: LET’S GET LOUD CHITWAN, 
happening on 19 Magh, Saturday | 1 February at NARAYANI KINAR with KUMA SAGAR & THE KHWOPA, JHILKEY AND THE COMPANY & JAMSEY. 
📅 शनिबार: १९ माघ, १ फेब्रुअरी | 🚪 गेट खोल्ने समय: ४ बजेदेख |🔥 सोह सुरु हुने: ५ बजेदेखि | 🇳🇵 स्थान: नारायणी किनार

#kamerobysmartstylist #kameroclothing #madeinnepal #PVENetwork #LiveInChitwan #LetsGetLoudChitwan #CHILLMUSICFEST #KumaSagarAndTheKhowpa #JhilkeyAndTheCompany #Jamesy",13583,0,0,0,2025-01-31 12:34:19+00:00,"CHILL.MUSIC FEST: LET’S GET LOUD CHITWAN, happening on 19 Magh, Saturday | 1 February at NARAYANI KINAR with KUMA SAGAR & THE KHWOPA, JHILKEY AND THE COMPANY & JAMSEY. 📅 शनिबार: १९ माघ, १ फेब्रुअरी | 🚪 गेट खोल्ने समय: ४ बजेदेख |🔥 सोह सुरु हुने: ५ बजेदेखि | 🇳🇵 स्थान: नारायणी किनार #kamerobysmartstylist #kameroclothing #madeinnepal #PVENetwork #LiveInChitwan #LetsGetLoudChitwan #CHILLMUSICFEST #KumaSagarAndTheKhowpa #JhilkeyAndTheCompany #Jamesy","chill.music fest: let’s get loud chitwan, happening on 19 magh, saturday | 1 february at narayani kinar with kuma sagar & the khwopa, jhilkey and the company & jamsey. 📅 शनिबार: १९ माघ, १ फेब्रुअरी | 🚪 गेट खोल्ने समय: ४ बजेदेख |🔥 सोह सुरु हुने: ५ बजेदेखि | 🇳🇵 स्थान: नारायणी किनार #kamerobysmartstylist #kameroclothing #madeinnepal #pvenetwork #liveinchitwan #letsgetloudchitwan #chillmusicfest #kumasagarandthekhowpa #jhilkeyandthecompany #jamesy",True,Nepali,General Fashion,0.4
Instagram,Phase2,"From witnessing the inspiring journey of Nepal’s only billionaire to interviewing the man himself — the launch of Made in Nepal by Mr. Binod Chaudhary was truly unforgettable ✨📖

Hearing his story, learning about his mindset, and getting my signed copy directly from him made this experience even more special 💼✍️

If you love entrepreneurship, business stories, and real inspiration, this book deserves a spot on your shelf 🚀

To get the direct link of the book, comment “LINK” on this reel 👇🔥

#MadeInNepal #BinodChaudhary #BookLaunch #EntrepreneurMindset #SuccessStories

Made in Nepal book, Binod Chaudhary book launch, Nepal billionaire, entrepreneur motivation, business inspiration, startup mindset, success story, motivational book, business tycoon, entrepreneur life",4917,56,0,0,2026-05-11 20:17:29+00:00,"From witnessing the inspiring journey of Nepal’s only billionaire to interviewing the man himself — the launch of Made in Nepal by Mr. Binod Chaudhary was truly unforgettable ✨📖 Hearing his story, learning about his mindset, and getting my signed copy directly from him made this experience even more special 💼✍️ If you love entrepreneurship, business stories, and real inspiration, this book deserves a spot on your shelf 🚀 To get the direct link of the book, comment “LINK” on this reel 👇🔥 #MadeInNepal #BinodChaudhary #BookLaunch #EntrepreneurMindset #SuccessStories Made in Nepal book, Binod Chaudhary book launch, Nepal billionaire, entrepreneur motivation, business inspiration, startup mindset, success story, motivational book, business tycoon, entrepreneur life","from witnessing the inspiring journey of nepal’s only billionaire to interviewing the man himself — the launch of made in nepal by mr. binod chaudhary was truly unforgettable ✨📖 hearing his story, learning about his mindset, and getting my signed copy directly from him made this experience even more special 💼✍️ if you love entrepreneurship, business stories, and real inspiration, this book deserves a spot on your shelf 🚀 to get the direct link of the book, comment “link” on this reel 👇🔥 #madeinnepal #binodchaudhary #booklaunch #entrepreneurmindset #successstories made in nepal book, binod chaudhary book launch, nepal billionaire, entrepreneur motivation, business inspiration, startup mindset, success story, motivational book, business tycoon, entrepreneur life",True,English,Formal/Professional,0.21348000000000003
Instagram,Phase2,"grwm🤍 @emilyshak 

#grwm",318,0,0,0,2026-06-01 23:08:32+00:00,grwm🤍 #grwm,grwm🤍 #grwm,True,English,Western/Casual,0.012720000000000002
Instagram,Phase2,"The ultimate collab you need this summer just arrived! @brwnsugarbabe x @danessamyricksbeauty x @blackgirlsunscreen 😱😍🌞✨

🌞 @brwnsugarbabe 
The Golden Hour Collection
🥭Mango Spice - Inspired by Gritti Mango Auod
☀️Sunlit - Inspired by The Harmonist Sun Force
❤️Love Island - inspired by Mes Bisous Passion Island
🙃Playful - BSB Original
✨
🍍Shimmer Diced Pineapples
💍Shimmer Marry Me
🌺Shimmer Tropical Inferno
🍉Shimmer Woo Child

🖤 @blackgirlsunscreen 
☀️Black Girl Sunscreen Original formula 2oz

🤎 @danessa_myricks 
😊Yummy Skin Blurring Balm Powder Flushed 
🤩Yummy Skin Glow Serum with Hyaluronic Acid & Naicinamide - Juice Boost

I’m obsessed with this collection! The new fragrances smell absolutely amazing, and the shimmer oils are perfect for those days when I want an extra glow to elevate my look. The sunscreen melts seamlessly into my skin with no white cast, and the Juice Boost and the Blurring  Balm give me the perfect complexion for a radiant summer glow. This entire collection is a staple in my summer routine! ☀️✨🌴Thank you @brwnsugarbabe 🤎

#BrownSugarBabe #DanessaMyricks #BlackGirlSunScreen #GoldenHourCollection #GRWM",5202,112,0,0,2026-06-01 00:17:57+00:00,"The ultimate collab you need this summer just arrived! x x 😱😍🌞✨ 🌞 The Golden Hour Collection 🥭Mango Spice - Inspired by Gritti Mango Auod ☀️Sunlit - Inspired by The Harmonist Sun Force ❤️Love Island - inspired by Mes Bisous Passion Island 🙃Playful - BSB Original ✨ 🍍Shimmer Diced Pineapples 💍Shimmer Marry Me 🌺Shimmer Tropical Inferno 🍉Shimmer Woo Child 🖤 ☀️Black Girl Sunscreen Original formula 2oz 🤎 😊Yummy Skin Blurring Balm Powder Flushed 🤩Yummy Skin Glow Serum with Hyaluronic Acid & Naicinamide - Juice Boost I’m obsessed with this collection! The new fragrances smell absolutely amazing, and the shimmer oils are perfect for those days when I want an extra glow to elevate my look. The sunscreen melts seamlessly into my skin with no white cast, and the Juice Boost and the Blurring Balm give me the perfect complexion for a radiant summer glow. This entire collection is a staple in my summer routine! ☀️✨🌴Thank you 🤎 #BrownSugarBabe #DanessaMyricks #BlackGirlSunScreen #GoldenHourCollection #GRWM","the ultimate collab you need this summer just arrived! x x 😱😍🌞✨ 🌞 the golden hour collection 🥭mango spice - inspired by gritti mango auod ☀️sunlit - inspired by the harmonist sun force ❤️love island - inspired by mes bisous passion island 🙃playful - bsb original ✨ 🍍shimmer diced pineapples 💍shimmer marry me 🌺shimmer tropical inferno 🍉shimmer woo child 🖤 ☀️black girl sunscreen original formula 2oz 🤎 😊yummy skin blurring balm powder flushed 🤩yummy skin glow serum with hyaluronic acid & naicinamide - juice boost i’m obsessed with this collection! the new fragrances smell absolutely amazing, and the shimmer oils are perfect for those days when i want an extra glow to elevate my look. the sunscreen melts seamlessly into my skin with no white cast, and the juice boost and the blurring balm give me the perfect complexion for a radiant summer glow. this entire collection is a staple in my summer routine! ☀️✨🌴thank you 🤎 #brownsugarbabe #danessamyricks #blackgirlsunscreen #goldenhourcollection #grwm",True,English,Western/Casual,0.24168
Instagram,Phase2,"Roots day 2

Which outfit should I wear? 🫠

•
•
•
•
•
•
•
•
•

#grwm #ootd #outfitideas #festivaloutfits #festival #festivalfashion #summeroutfits",2749,100,0,0,2026-05-31 19:45:58+00:00,Roots day 2 Which outfit should I wear? 🫠 • • • • • • • • • #grwm #ootd #outfitideas #festivaloutfits #festival #festivalfashion #summeroutfits,roots day 2 which outfit should i wear? 🫠 • • • • • • • • • #grwm #ootd #outfitideas #festivaloutfits #festival #festivalfashion #summeroutfits,True,English,Traditional/Ethnic,0.13996
Instagram,Phase2,"getting ready for something i’ve been manifesting for months ✨
✶
 ✶
✶
#medieval #grwm #funnyvideo #comedy #makeuptutorial",1046,48,0,0,2026-06-02 00:04:01+00:00,getting ready for something i’ve been manifesting for months ✨ ✶ ✶ ✶ #medieval #grwm #funnyvideo #comedy #makeuptutorial,getting ready for something i’ve been manifesting for months ✨ ✶ ✶ ✶ #medieval #grwm #funnyvideo #comedy #makeuptutorial,True,English,Western/Casual,0.05624
Instagram,Phase2,"Jaqueta e blusa @sheinofficial 
Jorts e bota @cea_brasil
Bolsa @jwpei_official

Comente ""quero"" para receber os links!

#looksdaamandamoretti #arrumesecomigo #grwm",963,200,0,0,2026-06-01 11:31:03+00:00,"Jaqueta e blusa Jorts e bota Bolsa Comente ""quero"" para receber os links! #looksdaamandamoretti #arrumesecomigo #grwm","jaqueta e blusa jorts e bota bolsa comente ""quero"" para receber os links! #looksdaamandamoretti #arrumesecomigo #grwm",True,English,Western/Casual,0.09852
